Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Lentilactobacillus (6)	lbh  Lactobacillus buchneri NRRL B-30929
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Lentilactobacillus (6)	lbn  Lactobacillus buchneri CD034
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Lentilactobacillus (6)	lpar  Lactobacillus parabuchneri
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Lentilactobacillus (6)	lcu  Lactobacillus curieae
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Lentilactobacillus (6)	lkf  Lactobacillus kefiri
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Lentilactobacillus (6)	lhil  Lactobacillus hilgardii
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Levilactobacillus (5)	lbr  Lactobacillus brevis ATCC 367
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Levilactobacillus (5)	lbk  Lactobacillus brevis KB290
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Levilactobacillus (5)	lko  Lactobacillus koreensis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Levilactobacillus (5)	lzy  Lactobacillus zymae
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Levilactobacillus (5)	lsua  Lactobacillus suantsaii
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Acetilactobacillus (1)	lji  Acetilactobacillus jinshanensis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Ligilactobacillus (7)	lsl  Lactobacillus salivarius UCC118
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Ligilactobacillus (7)	lsi  Lactobacillus salivarius CECT 5713
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Ligilactobacillus (7)	lsj  Ligilactobacillus salivarius JCM1046
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Ligilactobacillus (7)	lrm  Lactobacillus ruminis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Ligilactobacillus (7)	lagl  Ligilactobacillus agilis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Ligilactobacillus (7)	laca  Lactobacillus acidipiscis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Ligilactobacillus (7)	lani  Lactobacillus animalis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Loigolactobacillus (2)	lbt  Lactobacillus backii
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Loigolactobacillus (2)	lcy  Lactobacillus coryniformis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Paucilactobacillus (3)	lho  Lactobacillus hokkaidonensis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Paucilactobacillus (3)	lol  Lactobacillus oligofermentans
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Paucilactobacillus (3)	lnn  Lactobacillus nenjiangensis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Apilactobacillus (1)	lku  Lactobacillus kunkeei
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Secundilactobacillus (2)	lpd  Lactobacillus paracollinoides
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Secundilactobacillus (2)	lmae  Lactobacillus malefermentans
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Pediococcus (6)	ppe  Pediococcus pentosaceus ATCC 25745
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Pediococcus (6)	ppen  Pediococcus pentosaceus SL4
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Pediococcus (6)	pce  Pediococcus claussenii
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Pediococcus (6)	pdm  Pediococcus damnosus
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Pediococcus (6)	paci  Pediococcus acidilactici
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Pediococcus (6)	pio  Pediococcus inopinatus
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Furfurilactobacillus (1)	lros  Lactobacillus rossiae
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Companilactobacillus (8)	lgn  Lactobacillus ginsenosidimutans
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Companilactobacillus (8)	lhi  Lactobacillus heilongjiangensis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Companilactobacillus (8)	lct  Lactobacillus crustorum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Companilactobacillus (8)	lalw  Lactobacillus allii
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Companilactobacillus (8)	lali  Lactobacillus alimentarius
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Companilactobacillus (8)	lfm  Lactobacillus farciminis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Companilactobacillus (8)	lzh  Lactobacillus zhachilii
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Companilactobacillus (8)	lft  Lactobacillus futsaii
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Latilactobacillus (3)	lsa  Lactobacillus sakei subsp. sakei
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Latilactobacillus (3)	lcv  Lactobacillus curvatus
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Latilactobacillus (3)	lgm  Lactobacillus graminis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Amylolactobacillus (1)	lah  Amylolactobacillus amylophilus
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Bombilactobacillus (1)	lbm  Lactobacillus bombi
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Schleiferilactobacillus (1)	lhb  Lactobacillus harbinensis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	efa  Enterococcus faecalis V583
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	efl  Enterococcus faecalis 62
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	efi  Enterococcus faecalis OG1RF
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	efd  Enterococcus faecalis D32
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	efs  Enterococcus faecalis Symbioflor 1
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	efn  Enterococcus faecalis DENG1
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	efq  Enterococcus faecalis ATCC 29212
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	ene  Enterococcus faecalis 7L76
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	efc  Enterococcus faecium Aus0004
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	efau  Enterococcus faecium Aus0085
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	efu  Enterococcus faecium DO
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	efm  Enterococcus faecium ATCC 8459 = NRRL B-2354
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	eft  Enterococcus faecium T110
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	ehr  Enterococcus hirae
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	ecas  Enterococcus casseliflavus
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	emu  Enterococcus mundtii
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	edu  Enterococcus durans
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	ega  Enterococcus gallinarum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	ess  Enterococcus silesiacus
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	eth  Enterococcus thailandicus
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	egv  Enterococcus gilvus
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	eav  Enterococcus avium
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Enterococcus (23)	esg  Enterococcus saigonensis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Melissococcus (2)	mps  Melissococcus plutonius ATCC 35311
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Melissococcus (2)	mpx  Melissococcus plutonius DAT561
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Tetragenococcus (4)	thl  Tetragenococcus halophilus NBRC 12172
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Tetragenococcus (4)	tey  Tetragenococcus halophilus YJ1
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Tetragenococcus (4)	too  Tetragenococcus osmophilus
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Tetragenococcus (4)	tkr  Tetragenococcus koreensis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Vagococcus (6)	vte  Vagococcus teuberi
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Vagococcus (6)	vpi  Vagococcus penaei
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Vagococcus (6)	vac  Vagococcus sp. CF-49
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Vagococcus (6)	vao  Vagococcus sp. MN-17
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Vagococcus (6)	vah  Vagococcus sp. HDW17A
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Vagococcus (6)	vcp  Vagococcus carniphilus
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Oenococcus (3)	ooe  Oenococcus oeni
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Oenococcus (3)	oen  Oenococcus sp. UCMA 16435
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Oenococcus (3)	osi  Oenococcus sicerae
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Leuconostoc (13)	lme  Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Leuconostoc (13)	lmm  Leuconostoc mesenteroides subsp. mesenteroides J18
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Leuconostoc (13)	lmk  Leuconostoc mesenteroides KFRI-MG
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Leuconostoc (13)	lci  Leuconostoc citreum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Leuconostoc (13)	lki  Leuconostoc kimchii
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Leuconostoc (13)	lec  Leuconostoc sp. C2
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Leuconostoc (13)	lcn  Leuconostoc carnosum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Leuconostoc (13)	lgs  Leuconostoc gelidum subsp. gasicomitatum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Leuconostoc (13)	lge  Leuconostoc gelidum JB7
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Leuconostoc (13)	llf  Leuconostoc lactis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Leuconostoc (13)	lgc  Leuconostoc garlicum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Leuconostoc (13)	lsu  Leuconostoc mesenteroides subsp. suionicum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Leuconostoc (13)	lpse  Leuconostoc pseudomesenteroides
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Weissella (12)	wko  Weissella koreensis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Weissella (12)	wce  Weissella ceti WS08
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Weissella (12)	wct  Weissella ceti WS74
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Weissella (12)	wci  Weissella ceti WS105
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Weissella (12)	wcb  Weissella cibaria
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Weissella (12)	wjo  Weissella jogaejeotgali
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Weissella (12)	wpa  Weissella paramesenteroides
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Weissella (12)	wcf  Weissella confusa
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Weissella (12)	wso  Weissella soli
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Weissella (12)	whe  Weissella hellenica
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Weissella (12)	wei  Weissella cryptocerci
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Weissella (12)	wdi  Weissella diestrammenae
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Aerococcus (7)	aur  Aerococcus urinae ACS-120-V-Col10a
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Aerococcus (7)	aun  Aerococcus urinae CCUG36881
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Aerococcus (7)	aui  Aerococcus urinaeequi
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Aerococcus (7)	asan  Aerococcus sanguinicola
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Aerococcus (7)	acg  Aerococcus christensenii
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Aerococcus (7)	avs  Aerococcus viridans
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Aerococcus (7)	auh  Aerococcus urinaehominis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Abiotrophia (1)	adc  Abiotrophia defectiva
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	unclassified Aerococcaceae (1)	abae  Suicoccus acidiformans
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Carnobacterium (6)	crn  Carnobacterium sp. 17-4
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Carnobacterium (6)	cml  Carnobacterium maltaromaticum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Carnobacterium (6)	caw  Carnobacterium inhibens
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Carnobacterium (6)	carc  Carnobacterium sp. CP1
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Carnobacterium (6)	cdj  Carnobacterium divergens
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Carnobacterium (6)	carn  Carnobacterium sp. PL17GRE32
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Marinilactibacillus (1)	marr  Marinilactibacillus sp. 15R
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Jeotgalibaca (5)	jep  Jeotgalibaca sp. PTS2502
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Jeotgalibaca (5)	jda  Jeotgalibaca dankookensis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Jeotgalibaca (5)	jeh  Jeotgalibaca ciconiae
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Jeotgalibaca (5)	jar  Jeotgalibaca arthritidis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Jeotgalibaca (5)	jpo  Jeotgalibaca porci
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Bacilli (859)	Dolosigranulum (1)	dpm  Dolosigranulum pigrum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cac  Clostridium acetobutylicum ATCC 824
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cae  Clostridium acetobutylicum DSM 1731
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cay  Clostridium acetobutylicum EA 2018
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cpe  Clostridium perfringens 13
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cpf  Clostridium perfringens ATCC 13124
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cpr  Clostridium perfringens SM101
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	ctc  Clostridium tetani E88
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	ctet  Clostridium tetani 12124569
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cno  Clostridium novyi
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbo  Clostridium botulinum A ATCC 3502
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cba  Clostridium botulinum A ATCC 19397
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbh  Clostridium botulinum A Hall
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cby  Clostridium botulinum A2
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbl  Clostridium botulinum A3 Loch Maree
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbk  Clostridium botulinum B Eklund 17B (NRP)
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbb  Clostridium botulinum B1 Okra
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbi  Clostridium botulinum Ba4
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbn  Clostridium botulinum BKT015925
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbt  Clostridium botulinum E3
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbf  Clostridium botulinum F Langeland
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbm  Clostridium botulinum F 230613
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbj  Clostridium botulinum H04402 065
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbe  Clostridium beijerinckii NCIMB 8052
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbz  Clostridium beijerinckii ATCC 35702
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbei  Clostridium beijerinckii NCIMB 14988
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	ckl  Clostridium kluyveri DSM 555
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	ckr  Clostridium kluyveri NBRC 12016
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	clj  Clostridium ljungdahlii
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	ccb  Clostridium cellulovorans
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cls  Clostridium sp. SY8519
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	clb  Clostridium sp. BNL1100
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	csr  Clostridium saccharoperbutylacetonicum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cpas  Clostridium pasteurianum BC1
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cpat  Clostridium pasteurianum DSM 525 = ATCC 6013
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cpae  Clostridium pasteurianum DSM 525 = ATCC 6013
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	csb  Clostridium saccharobutylicum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cah  Clostridium autoethanogenum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	clt  Clostridium bornimense
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbv  Clostridium baratii
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	csq  Clostridium scatologenes
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cld  Clostridium sporogenes
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cace  Clostridium aceticum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cck  Clostridium carboxidivorans
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cbut  Clostridium butyricum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	ctyk  Clostridium tyrobutyricum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	ceu  Clostridium estertheticum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	ctae  Clostridium taeniosporum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cfm  Clostridium formicaceticum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cchv  Clostridium chauvoei
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	carg  Clostridium argentinense
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cdrk  Clostridium drakei
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cia  Clostridium isatidis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	csep  Clostridium septicum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cdy  Clostridium diolis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	ccoh  Clostridium cochlearium
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Clostridium (56)	cfer  Clostridium fermenticellae
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Alkaliphilus (2)	amt  Alkaliphilus metalliredigens
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Alkaliphilus (2)	aoe  Alkaliphilus oremlandii
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Arthromitus (4)	asf  Candidatus Arthromitus sp. SFB-mouse-Japan
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Arthromitus (4)	asm  Candidatus Arthromitus sp. SFB-mouse-Yit
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Arthromitus (4)	aso  Candidatus Arthromitus sp. SFB-mouse-NL
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Arthromitus (4)	asb  Candidatus Arthromitus sp. SFB-rat-Yit
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Geosporobacter (1)	gfe  Geosporobacter ferrireducens
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Hathewaya (1)	hhw  Hathewaya histolytica
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Caloramator (1)	cale  Caloramator sp. E03
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Crassaminicella (1)	crs  Crassaminicella sp. SY095
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Caloranaerobacter (1)	cazo  Caloranaerobacter azorensis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Sarcina (1)	sarj  Sarcina sp. JB2
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Mageeibacillus (1)	clo  Mageeibacillus indolicus
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Fastidiosipila (1)	fsa  Fastidiosipila sanguinis
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Hungateiclostridium (4)	cth  Hungateiclostridium thermocellum ATCC 27405
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Hungateiclostridium (4)	ctx  Hungateiclostridium thermocellum DSM 1313
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Hungateiclostridium (4)	ccl  Hungateiclostridium clariflavum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Hungateiclostridium (4)	hsc  Hungateiclostridium saccincola
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	unclassified Hungateiclostridiaceae (1)	ruk  Hungateiclostridiaceae bacterium KB18
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Ruminiclostridium (1)	cce  Ruminiclostridium cellulolyticum
Prokaryotes (6385)	Bacteria (6047)	Firmicutes - Clostridia (239)	Thermoclostridium (2)	css  Thermoclostridium stercorarium subsp. stercorarium DSM 8532
